Current Loan Amount,Credit Score,Annual Income,Monthly Income,Monthly Debt,Debt / Income Ratio,Credit History(Years),Months Delinquent,Open Accounts,Credit Problems,Credit Balance,Total Credit,Credit Usage Ratio,Bankruptcies
106238,730.0,2867100.0,238925.0,47785.0,0.2,19.3,24.0,19,0,538441,797258,0.6753660671953119,0.0
99999999,746.0,2244774.0,187064.5,22447.74,0.12000000000000001,21.8,33.0,10,0,225036,356444,0.6313361986735644,0.0
331034,717.0,1238838.0,103236.5,19718.01,0.19099843563080884,15.4,38.0,11,0,491834,754292,0.6520472177883366,0.0
171732,730.0,711949.0,59329.08,11450.35,0.19299726205092005,8.6,0.0,10,0,58463,251614,0.23235193590181785,0.0
99999999,748.0,1341951.0,111829.25,16438.8,0.14699910801512125,19.9,0.0,17,0,321290,941798,0.3411453411453411,0.0
311982,692.0,1710684.0,142557.0,22381.43,0.15699986671997868,20.8,25.0,17,1,224903,466664,0.48193775393002247,1.0
161062,732.0,734122.0,61176.83,13336.67,0.21800197885375885,15.0,0.0,9,1,156617,297286,0.5268226556245501,1.0
333564,742.0,1113894.0,92824.5,16615.69,0.17900112578037047,15.7,17.0,17,0,307800,1153394,0.2668645753315866,0.0
104676,718.0,998146.0,83178.83,7269.78,0.08739940198726046,18.0,45.0,5,0,111777,216062,0.517337616054651,0.0
332222,0.0,0.0,0.0,15531.36,0.0,10.5,61.0,20,1,186808,276980,0.6744458083616146,1.0
717948,736.0,3100192.0,258349.33,14390.03,0.055699892854376674,15.4,10.0,7,0,667147,1364792,0.4888268688562067,0.0
99999999,744.0,1264621.0,105385.08,17072.26,0.16199883323142136,30.0,0.0,12,0,520581,1772870,0.2936374353449491,0.0
350592,744.0,1646388.0,137199.0,13994.26,0.10199972303005124,23.4,17.0,6,0,301074,501600,0.6002272727272727,0.0
520146,700.0,898814.0,74901.17,13631.93,0.18199889267417318,34.4,0.0,7,0,816316,1465442,0.5570442228351583,0.0
782166,0.0,0.0,0.0,32810.34,0.0,16.4,5.0,16,0,964174,2040984,0.4724064470863074,0.0
99999999,724.0,472017.0,39334.75,6057.39,0.15399589421567444,5.1,0.0,5,0,72124,261822,0.27546959384620084,0.0
752950,714.0,2336772.0,194731.0,31546.46,0.16200019514098937,18.0,53.0,12,0,557004,998360,0.5579189871389079,0.0
379390,0.0,0.0,0.0,23754.75,0.0,22.0,63.0,9,0,354483,658834,0.5380460024831748,0.0
752554,0.0,0.0,0.0,17743.15,0.0,10.2,0.0,11,0,140030,667194,0.20987898572229366,0.0
161304,730.0,1300208.0,108350.67,6609.34,0.06099953050590273,12.4,0.0,6,0,261668,383042,0.6831313537418873,0.0
264110,0.0,0.0,0.0,9427.8,0.0,22.9,37.0,19,1,75639,921822,0.08205380214401478,1.0
329648,652.0,1200743.0,100061.92,14408.84,0.1439992356732711,12.9,40.0,8,0,194636,278212,0.6995959915460153,0.0
676434,674.0,1541888.0,128490.67,39703.73,0.30900087920780556,19.8,0.0,26,0,528390,1160962,0.4551311756973958,0.0
631708,6660.0,1186189.0,98849.08,13443.45,0.13599974830317085,29.8,26.0,20,0,128041,661892,0.19344696717893553,0.0
216590,734.0,1215867.0,101322.25,19038.19,0.18789742628099948,19.0,31.0,16,0,145825,307560,0.4741351281050852,0.0
161678,701.0,1648440.0,137370.0,40523.77,0.2949972337482711,18.6,6.0,11,0,280193,352638,0.79456269602255,0.0
260282,738.0,749284.0,62440.33,18482.44,0.2960016386844848,12.5,0.0,12,0,327731,459976,0.7124958693497052,0.0
327668,745.0,660288.0,55024.0,8583.63,0.15599792817679556,10.4,30.0,11,0,245005,703934,0.3480510956993127,0.0
222706,0.0,0.0,0.0,9251.48,0.0,12.2,81.0,7,0,92245,409222,0.22541554461881327,0.0
125334,688.0,474088.0,39507.33,11141.22,0.2820038711803607,12.0,0.0,9,1,33079,91828,0.36022781722350483,1.0
475552,747.0,2712136.0,226011.33,22262.11,0.09849997343053554,29.8,0.0,10,0,786581,1045682,0.7522181695773668,0.0
99999999,707.0,661010.0,55084.17,8978.83,0.16300200220862002,8.0,0.0,7,0,84417,170588,0.4948589584261496,0.0
437932,725.0,3403926.0,283660.5,66376.5,0.23399979905556115,27.2,0.0,22,0,2033665,3767610,0.5397758791382335,0.0
586212,706.0,1931369.0,160947.42,35891.19,0.2229994739897042,15.7,31.0,9,1,124849,368764,0.3385607054918593,1.0
66044,696.0,418209.0,34850.75,2641.76,0.07580209895052474,13.6,0.0,4,0,60762,79222,0.7669839186084674,0.0
99999999,737.0,965371.0,80447.58,539.03,0.006700388004213426,12.5,0.0,8,0,11609,584144,0.01987352433646498,0.0
179014,745.0,1391389.0,115949.08,17160.42,0.14799962190299396,28.8,42.0,12,0,201229,418330,0.48102933091100325,0.0
488224,701.0,938030.0,78169.17,12116.11,0.15499857552536378,13.1,0.0,6,2,132943,208010,0.6391183116196336,1.0
440506,0.0,0.0,0.0,31237.71,0.0,17.0,0.0,17,0,710315,937838,0.757396266732634,0.0
215446,746.0,837311.0,69775.92,13536.36,0.19399758541342058,15.1,8.0,11,0,185611,230604,0.8048906350280134,0.0
99999999,741.0,1256242.0,104686.83,5548.38,0.052999789944924304,10.6,23.0,14,0,97926,270622,0.36185528153660823,0.0
336600,7120.0,1283602.0,106966.83,33694.6,0.31500045387902026,31.0,48.0,17,0,342114,709918,0.4819063610163427,0.0
198308,733.0,551836.0,45986.33,9151.16,0.19899739770492664,9.9,0.0,14,0,136762,356642,0.38347138026368177,0.0
407638,694.0,705033.0,58752.75,21150.99,0.36000000000000004,26.0,31.0,9,0,370386,559152,0.6624066443471542,0.0
99999999,633.0,810996.0,67583.0,6737.97,0.0996991847062131,28.0,0.0,5,0,296875,429154,0.6917679900455315,0.0
561044,719.0,2595780.0,216315.0,13151.99,0.060800175669740886,20.6,0.0,5,0,946713,1309660,0.7228692943206634,0.0
71830,685.0,876831.0,73069.25,6210.91,0.08500032503412858,21.5,25.0,6,0,66690,161898,0.41192602749879553,0.0
99999999,694.0,443593.0,36966.08,4620.8,0.1250010820730789,8.2,59.0,7,0,117857,194392,0.6062852380756409,0.0
252868,715.0,1177411.0,98117.58,11578.03,0.11800158544472866,10.0,0.0,10,0,62396,213136,0.29275204564221907,0.0
99999999,663.0,210178.0,17514.83,1548.12,0.08838909655417722,10.6,0.0,5,0,0,0,0.0,0.0
223498,722.0,1602080.0,133506.67,26434.32,0.19799999505642674,19.7,0.0,11,0,268299,770858,0.3480524298898111,0.0
217822,733.0,1956430.0,163035.83,7939.91,0.048700399169924795,14.6,0.0,4,0,68495,108658,0.6303723609858455,0.0
131890,695.0,1518632.0,126552.67,16072.29,0.12700079737551173,14.2,21.0,7,2,33478,59378,0.5638115126814646,0.0
99999999,719.0,1743345.0,145278.75,31089.7,0.214000326957659,16.3,5.0,15,0,384389,969672,0.39641136384261894,0.0
215380,740.0,781242.0,65103.5,11393.16,0.17500072960747118,21.7,33.0,7,0,108015,174438,0.6192171430536925,0.0
439692,742.0,1993613.0,166134.42,40370.44,0.2429986513330591,17.4,43.0,6,0,187416,250580,0.747928805172001,0.0
126434,695.0,794086.0,66173.83,3685.81,0.05569890695460728,37.6,81.0,10,1,80047,278366,0.2875602623883664,1.0
778624,0.0,0.0,0.0,40226.8,0.0,23.0,0.0,23,0,1019806,14760482,0.06909029122490716,0.0
786786,696.0,1747278.0,145606.5,24753.2,0.17000065244340054,15.5,23.0,12,0,170981,1253032,0.13645381761998096,0.0
412676,674.0,1311760.0,109313.33,20113.78,0.18400116435936953,17.5,0.0,13,0,542773,1142702,0.4749908550085674,0.0
151096,722.0,708358.0,59029.83,7201.57,0.12199882669491001,16.3,0.0,5,0,359157,848694,0.4231878627632574,0.0
337370,0.0,0.0,0.0,37552.36,0.0,12.5,0.0,24,0,1029724,1733006,0.594183747776984,0.0
172458,718.0,670244.0,55853.67,12343.73,0.22100123411765063,17.7,8.0,13,0,139194,426360,0.3264705882352941,0.0
154704,740.0,1299011.0,108250.92,4438.4,0.04100103721982224,19.3,22.0,7,0,87248,322784,0.27029840388619014,0.0
756074,694.0,3693904.0,307825.33,37246.84,0.1209999190125127,15.4,0.0,13,0,367935,509608,0.7219961225098507,0.0
174548,703.0,678395.0,56532.92,14924.69,0.2639999844338485,6.1,0.0,6,0,297160,469414,0.6330446045495022,0.0
178420,729.0,885286.0,73773.83,12910.5,0.1750010810066388,9.0,0.0,4,0,140942,178354,0.7902373930497774,0.0
215710,732.0,2328792.0,194066.0,44829.17,0.230999608380654,17.0,0.0,16,0,261573,352616,0.7418069514712888,0.0
99999999,725.0,537206.0,44767.17,5640.72,0.12600126387261024,9.9,0.0,8,0,118712,253132,0.4689727098904919,0.0
347292,717.0,850041.0,70836.75,18842.68,0.26600147522295986,19.2,0.0,8,0,130568,277376,0.4707256575911398,0.0
99999999,745.0,1671259.0,139271.58,7534.64,0.054100341218215525,15.5,0.0,14,0,96425,177782,0.5423777435285912,0.0
245388,0.0,0.0,0.0,10893.46,0.0,12.8,0.0,7,0,212268,421608,0.5034724198781807,0.0
343948,717.0,1311912.0,109326.0,19350.74,0.1770003475842892,20.1,25.0,18,1,317414,459404,0.6909256340824198,1.0
766238,0.0,0.0,0.0,41358.82,0.0,22.6,4.0,11,0,410286,654368,0.6269958188664483,0.0
336864,0.0,0.0,0.0,11171.62,0.0,16.0,23.0,11,0,98420,267498,0.3679279845082954,0.0
99999999,641.0,2199858.0,183321.5,32997.87,0.18000000000000002,18.5,48.0,20,1,326211,878416,0.37136277116992406,0.0
139656,741.0,980001.0,81666.75,25398.25,0.310998662246263,22.6,12.0,9,0,22230,130702,0.1700815595782773,0.0
421234,684.0,1556328.0,129694.0,16211.75,0.125,17.1,12.0,6,0,49590,67562,0.7339924809804328,0.0
154814,0.0,0.0,0.0,7675.05,0.0,35.0,0.0,9,0,201552,399608,0.504374286801065,0.0
76472,712.0,1000160.0,83346.67,22420.0,0.2689969497281655,19.1,0.0,13,0,252225,557370,0.4525270466655902,0.0
242990,719.0,1039775.0,86647.92,29460.26,0.3399996214565797,27.6,0.0,12,0,592914,882420,0.6719181342217991,0.0
302610,0.0,0.0,0.0,7336.85,0.0,7.0,0.0,4,0,51509,146894,0.35065421324220186,0.0
354618,672.0,873145.0,72762.08,20300.74,0.2790016448127926,13.9,54.0,9,0,392977,497838,0.78936722387604,0.0
349294,745.0,1771009.0,147584.08,16234.36,0.11000075346880234,14.4,16.0,10,0,172558,356180,0.48446852714919425,0.0
50292,0.0,0.0,0.0,29175.64,0.0,20.8,62.0,13,0,335806,592724,0.5665469932042569,0.0
197670,0.0,0.0,0.0,26644.84,0.0,25.9,36.0,15,0,502569,969870,0.5181818181818182,0.0
468820,740.0,1718892.0,143241.0,14897.14,0.10400053057434673,30.7,53.0,7,0,119909,351494,0.34114095830938795,0.0
543136,725.0,1629060.0,135755.0,35431.77,0.26099790062981104,13.0,29.0,7,0,441693,860992,0.5130047665948115,0.0
529474,709.0,1276572.0,106381.0,15105.95,0.14199857117342382,15.5,0.0,10,0,305520,410388,0.7444662124623527,0.0
125422,749.0,383002.0,31916.83,7044.25,0.22070644233778855,11.7,0.0,11,0,11495,105578,0.10887684934361325,0.0
137940,694.0,654037.0,54503.08,6649.24,0.12199750913159402,14.8,18.0,9,0,35777,112596,0.3177466339834452,0.0
49478,727.0,1263576.0,105298.0,18953.64,0.18,12.9,36.0,9,0,93062,333608,0.2789561401405242,0.0
152900,7280.0,1150773.0,95897.75,8189.76,0.0854009609193125,18.7,0.0,16,1,73682,389598,0.1891231474494222,1.0
66418,691.0,1433987.0,119498.92,836.57,0.007000649043522737,8.0,49.0,2,0,17917,24354,0.7356902356902357,0.0
52470,748.0,1529462.0,127455.17,23451.7,0.18399959766245655,16.8,0.0,23,0,52858,861938,0.06132459643269005,0.0
219186,701.0,1362946.0,113578.83,11244.2,0.09899908283964538,13.0,0.0,9,2,151468,310992,0.48704789833822093,1.0
259160,0.0,0.0,0.0,28724.58,0.0,21.2,62.0,13,0,343577,541992,0.633915260741856,0.0
133496,724.0,1940869.0,161739.08,45448.76,0.2810004854732697,17.8,0.0,11,0,1166657,1680184,0.6943626412345315,0.0
174152,707.0,420736.0,35061.33,8730.31,0.2490011074879361,16.4,0.0,13,0,216144,1074106,0.2012315358074529,0.0
663630,716.0,2101495.0,175124.58,25568.11,0.14599955071983614,14.5,49.0,10,0,276811,384780,0.7194006965018972,0.0
22506,698.0,116603.0,9716.92,1865.61,0.19199602343129304,31.5,0.0,7,0,66177,215842,0.30659927168947654,0.0
144100,735.0,1299030.0,108252.5,5932.18,0.05479947345326898,17.2,77.0,4,0,33668,229262,0.14685381790266158,0.0
156288,731.0,655633.0,54636.08,8577.74,0.15699772018783192,23.4,0.0,7,1,108281,332552,0.3256062209819818,1.0
442552,6450.0,1091569.0,90964.08,14281.35,0.15699988391022038,13.0,0.0,13,0,352450,477862,0.7375560308206135,0.0
99999999,730.0,815404.0,67950.33,1766.62,0.025998696400738597,11.0,46.0,7,0,82289,233574,0.35230376668636065,0.0
111100,710.0,1535200.0,127933.33,18230.5,0.1425000037128714,20.3,18.0,6,0,33383,62260,0.5361869579184066,0.0
446380,0.0,0.0,0.0,19061.56,0.0,20.5,14.0,7,0,67697,258698,0.26168350741018487,0.0
451616,747.0,1485800.0,123816.67,6698.45,0.05409974278907678,13.9,11.0,12,0,208810,869704,0.24009318112829192,0.0
266860,0.0,0.0,0.0,15255.29,0.0,20.5,0.0,12,0,235809,590986,0.399009452000555,0.0
430980,728.0,1423024.0,118585.33,20634.0,0.17400128666842685,17.8,0.0,6,0,18449,62458,0.29538249703800956,0.0
447216,0.0,0.0,0.0,22401.38,0.0,22.6,41.0,11,0,218462,422290,0.5173269554097895,0.0
412764,636.0,1541052.0,128421.0,14652.8,0.11409971889332741,12.5,33.0,9,0,198246,337546,0.5873155066272449,0.0
65978,714.0,740848.0,61737.33,1636.09,0.026500822112002574,23.2,6.0,3,0,67602,96756,0.6986853528463352,0.0
99999999,716.0,806132.0,67177.67,7255.15,0.10799942897692046,21.4,0.0,9,1,128345,240086,0.5345792757595195,1.0
50490,702.0,300105.0,25008.75,7077.5,0.28300094966761635,18.3,64.0,10,1,39159,412258,0.09498663458319791,1.0
135124,747.0,1487681.0,123973.42,4512.69,0.036400463905892085,13.0,0.0,8,0,180405,421146,0.42836688464333034,0.0
99999999,676.0,1831391.0,152615.92,30675.69,0.20099927976059115,28.0,0.0,19,0,1406532,2134484,0.6589564503645846,0.0
54868,716.0,1194017.0,99501.42,8109.39,0.08150024391611697,14.5,0.0,4,1,79496,116358,0.6832018425892504,0.0
99999999,717.0,946181.0,78848.42,13956.07,0.17699872743169742,21.0,0.0,7,0,297426,384362,0.773817390897123,0.0
325688,0.0,0.0,0.0,21720.04,0.0,33.7,36.0,12,0,142006,297330,0.477604009013554,0.0
296098,648.0,789697.0,65808.08,15070.04,0.2289998431803511,12.3,49.0,8,0,53599,152504,0.35145963384566964,0.0
219164,698.0,1041029.0,86752.42,31491.17,0.36300047883390457,16.0,63.0,14,0,95000,219120,0.4335523913837167,0.0
152174,0.0,0.0,0.0,20778.59,0.0,20.0,44.0,12,0,105507,289476,0.36447581146623553,0.0
221210,738.0,809457.0,67454.75,14637.6,0.21699880290120416,17.1,79.0,5,0,55442,168058,0.3298980114008259,0.0
66198,739.0,743147.0,61928.92,21365.5,0.3450003649345088,26.4,72.0,12,0,140999,589424,0.23921489454111133,0.0
399564,0.0,0.0,0.0,11181.31,0.0,15.0,27.0,16,0,321613,1185998,0.2711749935497362,0.0
173448,0.0,0.0,0.0,9354.46,0.0,21.5,32.0,6,0,116736,344784,0.3385771961575943,0.0
317856,669.0,940120.0,78343.33,24208.09,0.30900001314725833,12.8,0.0,10,0,467248,681384,0.6857337419135172,0.0
217866,745.0,1505256.0,125438.0,20571.68,0.16399878824598607,19.7,0.0,17,0,115900,335522,0.34543189418279574,0.0
157476,698.0,1359925.0,113327.08,11287.33,0.09959958378879964,7.1,0.0,9,0,129903,317350,0.4093366945013392,0.0
21560,675.0,689073.0,57422.75,1584.98,0.027601952187939448,11.8,0.0,3,0,60648,135806,0.4465782071484323,0.0
131472,724.0,1533072.0,127756.0,16480.6,0.12900059488399762,21.4,34.0,7,0,133703,352660,0.3791272046730562,0.0
752906,714.0,2322275.0,193522.92,49154.71,0.25399942291073324,23.5,24.0,22,0,1248015,1831522,0.6814086863275461,0.0
196724,0.0,0.0,0.0,14433.92,0.0,19.5,35.0,16,1,328757,454234,0.7237613212573255,1.0
528506,0.0,0.0,0.0,33152.53,0.0,16.5,0.0,15,0,277647,751102,0.36965285673583614,0.0
112354,732.0,640414.0,53367.83,7684.93,0.14399929695473845,10.1,12.0,15,0,157092,455884,0.34458765826394433,0.0
99999999,747.0,2595267.0,216272.25,9775.5,0.04519997364433024,17.3,0.0,16,0,68704,1808070,0.037998528818021425,0.0
260678,722.0,776340.0,64695.0,18696.76,0.2889985315712188,15.1,0.0,10,0,180880,321222,0.5630996631613028,0.0
100980,0.0,0.0,0.0,6950.39,0.0,23.7,12.0,10,1,72048,343288,0.2098762555055813,1.0
99999999,731.0,1478979.0,123248.25,13187.52,0.10699965313909122,14.5,70.0,9,0,58710,117810,0.4983447924624395,0.0
388388,0.0,0.0,0.0,9685.63,0.0,17.1,0.0,13,1,47405,363550,0.1303947187457021,1.0
286968,0.0,0.0,0.0,13265.8,0.0,16.1,8.0,12,0,288477,558580,0.5164470621934191,0.0
376640,671.0,1412175.0,117681.25,8308.32,0.07060020181634712,9.1,80.0,8,0,92283,137324,0.6720092627654307,0.0
130966,731.0,867179.0,72264.92,10630.12,0.1470993118099349,18.0,0.0,13,0,265544,436766,0.6079777272040406,0.0
99999999,695.0,1743858.0,145321.5,26593.73,0.18299928090475256,13.6,0.0,13,0,242307,509190,0.4758675543510281,0.0
657030,7410.0,1891450.0,157620.83,20963.46,0.13299929964840307,27.1,4.0,13,0,630895,1375704,0.45859792513505815,0.0
390852,725.0,2437890.0,203157.5,36771.46,0.18099976619125555,13.3,60.0,11,0,255227,549296,0.46464383501791384,0.0
478720,0.0,0.0,0.0,31725.63,0.0,12.8,0.0,20,0,372229,1231428,0.30227427019687714,0.0
449152,712.0,969760.0,80813.33,21981.1,0.2719984438210874,21.5,79.0,10,0,296799,446908,0.6641165519525272,0.0
562430,0.0,0.0,0.0,44169.49,0.0,19.3,0.0,17,0,1286414,2284568,0.5630885138897157,0.0
224224,0.0,0.0,0.0,12780.73,0.0,16.7,0.0,14,1,32965,448976,0.07342263283560814,1.0
415712,746.0,1530545.0,127545.42,8762.42,0.06870038924173051,23.8,0.0,4,0,1480366,1845118,0.8023150822874201,0.0
511610,6000.0,1273133.0,106094.42,25250.62,0.23800139536084933,15.1,39.0,9,0,815537,4944016,0.164954360989123,0.0
99999999,745.0,790267.0,65855.58,14290.47,0.21699710184011742,16.0,0.0,6,0,27360,181016,0.15114685994608212,0.0
216370,0.0,0.0,0.0,10121.87,0.0,18.1,0.0,7,0,302860,1034418,0.29278299488214626,0.0
58300,0.0,0.0,0.0,31064.81,0.0,17.0,55.0,16,0,105982,958804,0.11053562563360186,0.0
346016,746.0,1774315.0,147859.58,31346.2,0.21199979061214702,13.0,65.0,7,0,304874,423808,0.7193682044699486,0.0
419672,0.0,0.0,0.0,6808.84,0.0,31.9,28.0,5,0,106609,156266,0.6822277398794363,0.0
220572,0.0,0.0,0.0,1813.55,0.0,21.8,0.0,7,0,88578,727430,0.12176841757969839,0.0
89276,722.0,1002326.0,83527.17,6323.01,0.07570003868202407,13.8,0.0,12,0,120175,497002,0.24179983179142137,0.0
99999999,733.0,2851710.0,237642.5,16706.32,0.07030021986807915,16.5,0.0,15,0,1442233,19194758,0.07513681599945152,0.0
99999999,689.0,1522907.0,126908.92,38834.29,0.30600126452892357,22.5,0.0,7,0,1032080,1198626,0.861052571861448,0.0
766238,745.0,3573406.0,297783.83,19743.09,0.06630007411752344,27.4,0.0,40,0,738606,1926166,0.3834591618790904,0.0
110550,695.0,1718550.0,143212.5,19190.57,0.1340006633499171,17.8,0.0,11,0,266342,671880,0.39641304994939575,0.0
108372,0.0,0.0,0.0,25807.89,0.0,26.0,46.0,15,0,729125,1189078,0.613185173722834,0.0
312774,734.0,573705.0,47808.75,8223.2,0.1720019870839543,10.6,0.0,8,0,317072,413424,0.7669414451023646,0.0
100232,725.0,1250314.0,104192.83,16670.98,0.16000122081337073,21.1,21.0,11,0,108623,235972,0.46032156357533943,0.0
145310,0.0,0.0,0.0,2405.02,0.0,23.7,31.0,4,0,65189,157894,0.41286559337276907,0.0
235686,709.0,1444228.0,120352.33,32374.86,0.2690006915528765,14.8,0.0,20,0,432782,876084,0.49399600951506933,0.0
161084,736.0,775295.0,64607.92,12081.72,0.18700060302204435,16.9,0.0,12,1,404909,1180938,0.342870667215383,0.0
81752,0.0,0.0,0.0,6092.73,0.0,9.7,0.0,12,0,148713,255486,0.5820788614640332,0.0
505780,7390.0,1042283.0,86856.92,14592.0,0.16800043105373758,12.5,40.0,5,0,321974,401720,0.801488599024196,0.0
215226,746.0,1263956.0,105329.67,18959.53,0.1800017981638032,17.8,25.0,8,0,183198,361372,0.5069512856557785,0.0
359172,739.0,2520388.0,210032.33,24363.89,0.11600066523091945,18.9,0.0,12,0,228646,444202,0.5147342875538606,0.0
99999999,697.0,942115.0,78509.58,13189.61,0.16800000713288749,8.8,0.0,9,0,149017,213818,0.6969338409301369,0.0
676434,692.0,3407802.0,283983.5,25501.61,0.08979961863981534,21.4,15.0,11,0,838850,1044384,0.8032007384257132,0.0
552926,699.0,3129604.0,260800.33,42510.6,0.1630005606204563,21.2,0.0,10,1,14991,39820,0.37646911099949776,1.0
438174,747.0,2009364.0,167447.0,15053.51,0.08990014750936118,20.0,0.0,8,0,227943,310134,0.7349822979744239,0.0
223586,705.0,1264640.0,105386.67,17178.09,0.1630005958059022,9.5,0.0,9,0,77501,96888,0.7999029807612914,0.0
174548,745.0,659547.0,54962.25,7749.72,0.14100077780658543,14.0,0.0,6,0,333165,551892,0.6036778935009024,0.0
110308,750.0,743508.0,61959.0,4330.86,0.06989880404783808,16.9,0.0,6,0,98800,228338,0.4326918865891792,0.0
330792,739.0,990375.0,82531.25,19064.6,0.2309985611510791,17.8,0.0,10,0,548055,696586,0.786772918203926,0.0
128920,0.0,0.0,0.0,8466.78,0.0,41.6,25.0,5,0,220001,602206,0.36532515451523234,0.0
416240,0.0,0.0,0.0,23989.21,0.0,27.2,11.0,9,0,86773,410058,0.2116115281252896,0.0
348414,725.0,1410465.0,117538.75,22097.38,0.1880008082440897,15.3,33.0,9,0,271244,444224,0.6106018585218268,0.0
99999999,738.0,1710114.0,142509.5,26364.02,0.18499833344443703,14.7,0.0,9,0,600685,714120,0.8411541477622808,0.0
111298,732.0,1153338.0,96111.5,5439.89,0.05659978254423249,14.6,13.0,8,0,50236,293722,0.17103247288252157,0.0
265716,700.0,956175.0,79681.25,11075.67,0.13899970193740685,18.1,14.0,6,1,134216,217052,0.618358734312515,1.0
378444,675.0,1441967.0,120163.92,14179.32,0.11799981225645768,15.3,6.0,15,0,313785,507452,0.618354051220608,0.0
180290,0.0,0.0,0.0,14052.78,0.0,29.5,0.0,9,9,119586,222970,0.536332242005651,1.0
176066,739.0,678490.0,56540.83,8594.27,0.15200112909555802,25.5,48.0,7,0,112461,180356,0.6235500898223514,0.0
67430,728.0,660022.0,55001.83,9735.22,0.17699811079013186,11.3,5.0,18,0,127585,396022,0.32216644529849353,0.0
141724,0.0,0.0,0.0,3860.04,0.0,12.9,22.0,10,0,117914,500104,0.23577895797674084,0.0
221012,740.0,1212048.0,101004.0,10100.4,0.09999999999999999,22.5,0.0,10,1,396245,804958,0.49225549656006895,1.0
222552,729.0,1876877.0,156406.42,20817.54,0.13309901217609865,22.0,35.0,16,0,401394,906004,0.44303777908265307,0.0
99999999,745.0,2233488.0,186124.0,29593.64,0.1589995916700694,10.5,0.0,11,0,409792,659010,0.6218297142683723,0.0
99999999,747.0,1305832.0,108819.33,14037.58,0.1289989563435099,17.3,18.0,7,0,245309,458106,0.5354852370412088,0.0
110990,720.0,841662.0,70138.5,13747.07,0.19599891642963566,26.0,0.0,5,1,13699,33726,0.4061851390618514,1.0
274296,0.0,0.0,0.0,14311.94,0.0,22.8,12.0,10,0,417278,606980,0.6874658143596165,0.0
226160,714.0,710239.0,59186.58,15861.96,0.26799926604983765,12.8,0.0,5,0,161329,205502,0.7850483206976088,0.0
99999999,744.0,2699102.0,224925.17,25416.49,0.11299975898651093,15.4,0.0,12,0,540170,1216842,0.4439113705805684,0.0
